date,Account,daily_pnl,trade_count,total_size_usd,long_count,short_count,long_ratio,win_rate,classification,value,frequency_segment,performance_segment
2025-01-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,3,3386.5,0,3,0.0,0,Greed,70,Infrequent,Winner
2025-01-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,66.63180299999999,8,7268.03,5,3,0.625,1,Greed,70,Frequent,Winner
2025-01-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,238.995461,87,11862.92,24,63,0.27586206896551724,1,Extreme Greed,75,Frequent,Winner
2025-01-16,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,30,45251.76,0,30,0.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,319.22369499999996,88,41126.4,21,67,0.23863636363636365,1,Extreme Greed,75,Frequent,Winner
2025-01-16,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,13963.52,4,171402.19999999998,0,4,0.0,1,Extreme Greed,75,Frequent,Winner
2025-01-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5170.4237570000005,100,2726066.91,45,55,0.45,1,Extreme Greed,75,Frequent,Winner
2025-01-16,0x8477e447846c758f5a675856001ea72298fd9cb5,218.26223099999999,34,16031.51,11,23,0.3235294117647059,1,Extreme Greed,75,Frequent,Winner
2025-01-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,897.284184,23,32044.07,11,12,0.4782608695652174,1,Extreme Greed,75,Frequent,Winner
2025-01-16,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,3,2731.48,0,3,0.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,0.0,2,3175.71,2,0,1.0,0,Extreme Greed,75,Frequent,Winner
2025-01-17,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,4493.232479,17,41490.68,0,17,0.0,1,Extreme Greed,75,Frequent,Winner
2025-01-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,168.92152,70,8297.74,37,33,0.5285714285714286,1,Extreme Greed,75,Frequent,Winner
2025-01-17,0x2c229d22b100a7beb69122eed721cee9b24011dd,913.985947,57,371473.57,19,38,0.3333333333333333,1,Extreme Greed,75,Infrequent,Winner
2025-01-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,498.16985999999997,50,27936.4,20,30,0.4,1,Extreme Greed,75,Frequent,Winner
2025-01-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,811.1445319999999,21,640726.49,14,7,0.6666666666666666,1,Extreme Greed,75,Frequent,Winner
2025-01-17,0x8477e447846c758f5a675856001ea72298fd9cb5,43.69239,13,5505.14,1,12,0.07692307692307693,1,Extreme Greed,75,Frequent,Winner
2025-01-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,3,4558.32,0,3,0.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,77.26888,7,10242.119999999999,4,3,0.5714285714285714,1,Extreme Greed,75,Frequent,Winner
2025-01-18,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1047.030992,39,84021.26999999999,10,29,0.2564102564102564,1,Extreme Greed,77,Frequent,Winner
2025-01-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,594.135892,259,50558.590000000004,128,131,0.4942084942084942,1,Extreme Greed,77,Frequent,Winner
2025-01-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,-33.4413,2,233.32999999999998,1,1,0.5,0,Extreme Greed,77,Infrequent,Winner
2025-01-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,307.105046,34,19851.68,18,16,0.5294117647058824,1,Extreme Greed,77,Frequent,Winner
2025-01-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4078.848863,58,1881041.4000000001,32,26,0.5517241379310345,1,Extreme Greed,77,Frequent,Winner
2025-01-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-3249.381438,33,255051.3,23,10,0.696969696969697,0,Extreme Greed,77,Frequent,Winner
2025-01-18,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,7,20650.07,7,0,1.0,0,Extreme Greed,77,Infrequent,Winner
2025-01-18,0x8477e447846c758f5a675856001ea72298fd9cb5,1055.8044439999999,40,22639.77,22,18,0.55,1,Extreme Greed,77,Frequent,Winner
2025-01-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,53,65945.76,53,0,1.0,0,Extreme Greed,77,Frequent,Winner
2025-01-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,7393.785411,101,192423.33,39,62,0.38613861386138615,1,Extreme Greed,77,Frequent,Winner
2025-01-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-10750.654828,12,92750.63,7,5,0.5833333333333334,0,Extreme Greed,77,Infrequent,Winner
2025-01-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,0.0,13,26462.75,13,0,1.0,0,Extreme Greed,77,Frequent,Winner
2025-01-19,0x083384f897ee0f19899168e3b1bec365f52a9012,71393.964098,465,5306093.62,112,353,0.24086021505376345,1,Extreme Greed,77,Frequent,Winner
2025-01-19,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,4842.054317,124,272092.55,43,81,0.3467741935483871,1,Extreme Greed,77,Frequent,Winner
2025-01-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,102.504343,184,28651.9,58,126,0.31521739130434784,1,Extreme Greed,77,Frequent,Winner
2025-01-19,0x2c229d22b100a7beb69122eed721cee9b24011dd,11437.823511999999,74,557438.11,28,46,0.3783783783783784,1,Extreme Greed,77,Infrequent,Winner
2025-01-19,0x39cef799f8b69da1995852eea189df24eb5cae3c,-1584.55781,3,45815.23,0,3,0.0,0,Extreme Greed,77,Infrequent,Winner
2025-01-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,541.742729,27,23085.75,15,12,0.5555555555555556,1,Extreme Greed,77,Frequent,Winner
2025-01-19,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,1519.769822,30,117502.78,10,20,0.3333333333333333,1,Extreme Greed,77,Frequent,Winner
2025-01-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3253.260003,88,2215874.55,63,25,0.7159090909090909,1,Extreme Greed,77,Frequent,Winner
2025-01-19,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,12,3500.01,12,0,1.0,0,Extreme Greed,77,Infrequent,Winner
2025-01-19,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,1,99.88,1,0,1.0,0,Extreme Greed,77,Infrequent,Winner
2025-01-19,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,13,6607.42,0,13,0.0,0,Extreme Greed,77,Frequent,Winner
2025-01-19,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,484,1015731.94,484,0,1.0,0,Extreme Greed,77,Infrequent,Winner
2025-01-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3867.854339,3,18934.89,0,3,0.0,1,Extreme Greed,77,Frequent,Winner
2025-01-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-7963.5855,30,75253.19,12,18,0.4,0,Extreme Greed,77,Infrequent,Winner
2025-01-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,512.9694489999999,29,28533.48,3,26,0.10344827586206896,1,Extreme Greed,77,Frequent,Winner
2025-01-20,0x083384f897ee0f19899168e3b1bec365f52a9012,40218.599998,51,479429.99,28,23,0.5490196078431373,1,Extreme Greed,76,Frequent,Winner
2025-01-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,608.885905,169,28690.59,115,54,0.6804733727810651,1,Extreme Greed,76,Frequent,Winner
2025-01-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,1535.55008,82,688986.63,52,30,0.6341463414634146,1,Extreme Greed,76,Infrequent,Winner
2025-01-20,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,2,366.15999999999997,2,0,1.0,0,Extreme Greed,76,Infrequent,Loser
2025-01-20,0x39cef799f8b69da1995852eea189df24eb5cae3c,-401.2638,4,59796.659999999996,1,3,0.25,0,Extreme Greed,76,Infrequent,Winner
2025-01-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2262.94445,66,74679.35,47,19,0.7121212121212122,1,Extreme Greed,76,Frequent,Winner
2025-01-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,-2427.873799,43,111655.81999999999,7,36,0.16279069767441862,0,Extreme Greed,76,Frequent,Winner
2025-01-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7466.841136,194,5798129.04,133,61,0.6855670103092784,1,Extreme Greed,76,Frequent,Winner
2025-01-20,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,3,4999.92,3,0,1.0,0,Extreme Greed,76,Infrequent,Winner
2025-01-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,16210.341667,409,683441.43,190,219,0.46454767726161367,1,Extreme Greed,76,Frequent,Winner
2025-01-20,0x8477e447846c758f5a675856001ea72298fd9cb5,1876.265511,44,29668.59,21,23,0.4772727272727273,1,Extreme Greed,76,Frequent,Winner
2025-01-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,1,2999.98,1,0,1.0,0,Extreme Greed,76,Frequent,Winner
2025-01-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,23,30145.64,23,0,1.0,0,Extreme Greed,76,Frequent,Winner
2025-01-20,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,24895.400898,33,143117.96,26,7,0.7878787878787878,1,Extreme Greed,76,Infrequent,Winner
2025-01-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4968.452873,191,151219.25,106,85,0.5549738219895288,0,Extreme Greed,76,Frequent,Winner
2025-01-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,428.3738,94,24660.77,48,46,0.5106382978723404,1,Extreme Greed,76,Frequent,Winner
2025-01-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,59.672564,15,1877.13,9,6,0.6,1,Extreme Greed,76,Infrequent,Winner
2025-01-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,287.821918,13,8391.970000000001,9,4,0.6923076923076923,1,Extreme Greed,76,Frequent,Winner
2025-01-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2953.3108039999997,92,1305394.74,34,58,0.3695652173913043,1,Extreme Greed,76,Frequent,Winner
2025-01-21,0x8477e447846c758f5a675856001ea72298fd9cb5,201.672306,206,59471.62,37,169,0.1796116504854369,1,Extreme Greed,76,Frequent,Winner
2025-01-21,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2806.434723,8,4780.9800000000005,0,8,0.0,1,Extreme Greed,76,Infrequent,Winner
2025-01-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2997.363771,52,83097.17,0,52,0.0,1,Extreme Greed,76,Frequent,Winner
2025-01-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1343.189535,50,36055.44,8,42,0.16,1,Extreme Greed,76,Frequent,Winner
2025-01-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,589.467131,112,13532.53,57,55,0.5089285714285714,1,Extreme Greed,84,Frequent,Winner
2025-01-22,0x2c229d22b100a7beb69122eed721cee9b24011dd,12769.669401000001,229,247436.25,129,100,0.5633187772925764,1,Extreme Greed,84,Infrequent,Winner
2025-01-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2867.6138889999997,98,57621.06,24,74,0.24489795918367346,1,Extreme Greed,84,Frequent,Winner
2025-01-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2971.896355,61,1064843.07,35,26,0.5737704918032787,1,Extreme Greed,84,Frequent,Winner
2025-01-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,548.62199,35,80548.71,1,34,0.02857142857142857,1,Extreme Greed,84,Frequent,Winner
2025-01-22,0x8170715b3b381dffb7062c0298972d4727a0a63b,-179.521683,6,11242.93,0,6,0.0,0,Extreme Greed,84,Frequent,Loser
2025-01-22,0x8477e447846c758f5a675856001ea72298fd9cb5,261.367634,147,86837.31,29,118,0.19727891156462585,1,Extreme Greed,84,Frequent,Winner
2025-01-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,140.995116,20,6653.5,18,2,0.9,1,Extreme Greed,84,Frequent,Winner
2025-01-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,111,199719.96,0,111,0.0,0,Extreme Greed,84,Frequent,Winner
2025-01-22,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,554.298224,13,9971.11,4,9,0.3076923076923077,1,Extreme Greed,84,Frequent,Winner
2025-01-23,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,229.609892,122,15723.44,90,32,0.7377049180327869,1,Extreme Greed,75,Frequent,Winner
2025-01-23,0x2c229d22b100a7beb69122eed721cee9b24011dd,3776.64959,104,256691.2,37,67,0.3557692307692308,1,Extreme Greed,75,Infrequent,Winner
2025-01-23,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,-5978.38652,3,18.560000000000002,0,3,0.0,0,Extreme Greed,75,Infrequent,Loser
2025-01-23,0x39cef799f8b69da1995852eea189df24eb5cae3c,0.0,4,45000.0,4,0,1.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-23,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,420.491149,26,13030.16,19,7,0.7307692307692307,1,Extreme Greed,75,Frequent,Winner
2025-01-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6749.1349199999995,82,1475987.52,55,27,0.6707317073170732,1,Extreme Greed,75,Frequent,Winner
2025-01-23,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,3,423.0,3,0,1.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-23,0x8477e447846c758f5a675856001ea72298fd9cb5,7503.093009,275,177889.88999999998,152,123,0.5527272727272727,1,Extreme Greed,75,Frequent,Winner
2025-01-23,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,63464.28729,487,1468573.33,100,387,0.2053388090349076,1,Extreme Greed,75,Infrequent,Winner
2025-01-23,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,6,3419.52,6,0,1.0,0,Extreme Greed,75,Frequent,Winner
2025-01-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,25224.994585,90,224447.49,90,0,1.0,1,Extreme Greed,75,Frequent,Winner
2025-01-23,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-133.631755,16,15824.55,5,11,0.3125,0,Extreme Greed,75,Frequent,Winner
2025-01-24,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,1693.493165,339,588968.28,141,198,0.415929203539823,1,Extreme Greed,75,Frequent,Winner
2025-01-24,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,347.22838,120,17405.58,59,61,0.49166666666666664,1,Extreme Greed,75,Frequent,Winner
2025-01-24,0x2c229d22b100a7beb69122eed721cee9b24011dd,363.482456,38,80749.22,12,26,0.3157894736842105,1,Extreme Greed,75,Infrequent,Winner
2025-01-24,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,2,0.01,0,2,0.0,0,Extreme Greed,75,Infrequent,Loser
2025-01-24,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,553.5255989999999,40,23353.56,28,12,0.7,1,Extreme Greed,75,Frequent,Winner
2025-01-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1707.06994,42,615921.78,14,28,0.3333333333333333,1,Extreme Greed,75,Frequent,Winner
2025-01-24,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,2,4517.8,2,0,1.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-24,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3540.716915,137,175718.74,53,84,0.38686131386861317,1,Extreme Greed,75,Frequent,Winner
2025-01-24,0x8477e447846c758f5a675856001ea72298fd9cb5,288.144978,61,21346.04,2,59,0.03278688524590164,1,Extreme Greed,75,Frequent,Winner
2025-01-24,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,9,6040.46,9,0,1.0,0,Extreme Greed,75,Frequent,Winner
2025-01-24,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2109.118305,84,77411.98,38,46,0.4523809523809524,1,Extreme Greed,75,Frequent,Winner
2025-01-25,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,4221.156399,54,129509.91,50,4,0.9259259259259259,1,Extreme Greed,75,Frequent,Winner
2025-01-25,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,124.70498799999999,118,28493.72,73,45,0.6186440677966102,1,Extreme Greed,75,Frequent,Winner
2025-01-25,0x2c229d22b100a7beb69122eed721cee9b24011dd,2167.17715,53,293480.87,20,33,0.37735849056603776,1,Extreme Greed,75,Infrequent,Winner
2025-01-25,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,416.148576,36,21878.85,19,17,0.5277777777777778,1,Extreme Greed,75,Frequent,Winner
2025-01-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,446.44485399999996,18,404746.0,18,0,1.0,1,Extreme Greed,75,Frequent,Winner
2025-01-25,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,14,55742.0,14,0,1.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-25,0x8170715b3b381dffb7062c0298972d4727a0a63b,-18956.391598000002,29,130058.37,26,3,0.896551724137931,0,Extreme Greed,75,Frequent,Loser
2025-01-25,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,25,80577.65,25,0,1.0,0,Extreme Greed,75,Infrequent,Winner
2025-01-25,0x8477e447846c758f5a675856001ea72298fd9cb5,1125.196124,111,55298.69,25,86,0.22522522522522523,1,Extreme Greed,75,Frequent,Winner
2025-01-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,15,15073.09,15,0,1.0,0,Extreme Greed,75,Frequent,Winner
2025-01-25,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,107.54725099999999,33,24518.55,30,3,0.9090909090909091,1,Extreme Greed,75,Frequent,Winner
2025-01-26,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,273.211119,106,35426.18,57,49,0.5377358490566038,1,Greed,73,Frequent,Winner
2025-01-26,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,535.938645,18,10555.17,4,14,0.2222222222222222,1,Greed,73,Frequent,Winner
2025-01-26,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,262.95,55,91959.79000000001,16,39,0.2909090909090909,1,Greed,73,Infrequent,Winner
2025-01-26,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,26,25001.07,0,26,0.0,0,Greed,73,Frequent,Loser
2025-01-26,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,38294.693499,123,932136.39,56,67,0.45528455284552843,1,Greed,73,Infrequent,Winner
2025-01-26,0x8477e447846c758f5a675856001ea72298fd9cb5,444.464792,96,78294.77,29,67,0.3020833333333333,1,Greed,73,Frequent,Winner
2025-01-26,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1012.208613,27,27800.29,14,13,0.5185185185185185,1,Greed,73,Frequent,Winner
2025-01-27,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,44,66856.49,44,0,1.0,0,Greed,71,Frequent,Winner
2025-01-27,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,838.930696,268,327978.27999999997,154,114,0.5746268656716418,1,Greed,71,Frequent,Winner
2025-01-27,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,1295.825632,83,49840.7,67,16,0.8072289156626506,1,Greed,71,Frequent,Winner
2025-01-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,15,497556.79,15,0,1.0,0,Greed,71,Frequent,Winner
2025-01-27,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,11,14000.05,11,0,1.0,0,Greed,71,Infrequent,Winner
2025-01-27,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,1,11300.0,0,1,0.0,0,Greed,71,Infrequent,Winner
2025-01-27,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2582.715893,128,253685.34,99,29,0.7734375,1,Greed,71,Frequent,Winner
2025-01-27,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,22,14999.84,0,22,0.0,0,Greed,71,Frequent,Loser
2025-01-27,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,2,8887.98,2,0,1.0,0,Greed,71,Infrequent,Winner
2025-01-27,0x8477e447846c758f5a675856001ea72298fd9cb5,4321.583225,31,43303.56,24,7,0.7741935483870968,1,Greed,71,Frequent,Winner
2025-01-27,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,20,8998.42,20,0,1.0,0,Greed,71,Frequent,Winner
2025-01-27,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,12084.434144,56,55433.34,0,56,0.0,1,Greed,71,Infrequent,Winner
2025-01-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,13,45035.7,13,0,1.0,0,Greed,71,Frequent,Winner
2025-01-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,20428.824,23,53883.240000000005,23,0,1.0,1,Greed,71,Infrequent,Winner
2025-01-27,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-220.548198,56,56268.58,38,18,0.6785714285714286,0,Greed,71,Frequent,Winner
2025-01-28,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,6899.2458320000005,56,73755.74,0,56,0.0,1,Greed,72,Frequent,Winner
2025-01-28,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1019.55769,151,94256.64,70,81,0.46357615894039733,1,Greed,72,Frequent,Winner
2025-01-28,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,475.702642,43,24844.39,8,35,0.18604651162790697,1,Greed,72,Frequent,Winner
2025-01-28,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,1474.79,70,113418.54,38,32,0.5428571428571428,1,Greed,72,Infrequent,Winner
2025-01-28,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1150.332823,37,121182.37000000001,3,34,0.08108108108108109,1,Greed,72,Frequent,Winner
2025-01-28,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,17,9999.78,0,17,0.0,0,Greed,72,Frequent,Loser
2025-01-28,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,3,0.23,0,3,0.0,0,Greed,72,Infrequent,Winner
2025-01-28,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,6959.984986,121,141954.48,38,83,0.3140495867768595,1,Greed,72,Frequent,Winner
2025-01-29,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,46,73735.48,46,0,1.0,0,Greed,72,Frequent,Winner
2025-01-29,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,152.618804,42,14317.3,22,20,0.5238095238095238,1,Greed,72,Frequent,Winner
2025-01-29,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,41.935052,14,6247.03,13,1,0.9285714285714286,1,Greed,72,Frequent,Winner
2025-01-29,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,45.381082,36,47911.02,8,28,0.2222222222222222,1,Greed,72,Frequent,Winner
2025-01-29,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,7,6999.64,0,7,0.0,0,Greed,72,Frequent,Loser
2025-01-29,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,13,5877.25,2,11,0.15384615384615385,0,Greed,72,Frequent,Winner
2025-01-29,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,21987.812579,636,1656692.32,286,350,0.449685534591195,1,Greed,72,Infrequent,Winner
2025-01-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,40,12210.24,40,0,1.0,0,Greed,72,Frequent,Winner
2025-01-29,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1193.2639530000001,76,73523.13,21,55,0.27631578947368424,1,Greed,72,Frequent,Winner
2025-01-30,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,7372.485101,55,81107.93000000001,0,55,0.0,1,Greed,70,Frequent,Winner
2025-01-30,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,1234.2072,86,33889.56,25,61,0.29069767441860467,1,Greed,70,Frequent,Winner
2025-01-30,0x2c229d22b100a7beb69122eed721cee9b24011dd,159.201612,15,68836.72,9,6,0.6,1,Greed,70,Infrequent,Winner
2025-01-30,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,783.829317,44,27933.38,4,40,0.09090909090909091,1,Greed,70,Frequent,Winner
2025-01-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3278.847724,75,1596026.23,39,36,0.52,1,Greed,70,Frequent,Winner
2025-01-30,0x6d6a4b953f202f8df5bed40692e7fd865318264a,1643.602279,8,9941.4,0,8,0.0,1,Greed,70,Infrequent,Winner
2025-01-30,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5049.257348,134,290703.24,62,72,0.4626865671641791,1,Greed,70,Frequent,Winner
2025-01-30,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,37,17999.63,0,37,0.0,0,Greed,70,Frequent,Loser
2025-01-30,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,9,2771.67,0,9,0.0,0,Greed,70,Frequent,Winner
2025-01-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2503.8204370000003,336,542520.25,0,336,0.0,1,Greed,70,Frequent,Winner
2025-01-30,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1072.220367,268,342667.16,128,140,0.47761194029850745,1,Greed,70,Frequent,Winner
2025-01-31,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,755.916254,49,18338.89,11,38,0.22448979591836735,1,Extreme Greed,76,Frequent,Winner
2025-01-31,0x2c229d22b100a7beb69122eed721cee9b24011dd,14418.18988,132,693980.8300000001,17,115,0.12878787878787878,1,Extreme Greed,76,Infrequent,Winner
2025-01-31,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,488.582241,57,24289.19,11,46,0.19298245614035087,1,Extreme Greed,76,Frequent,Winner
2025-01-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,975.654751,59,810395.77,35,24,0.5932203389830508,1,Extreme Greed,76,Frequent,Winner
2025-01-31,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6216.099195999999,172,394910.55,92,80,0.5348837209302325,1,Extreme Greed,76,Frequent,Winner
2025-01-31,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,48,30032.41,0,48,0.0,0,Extreme Greed,76,Frequent,Loser
2025-01-31,0x8477e447846c758f5a675856001ea72298fd9cb5,151.311363,66,34792.22,15,51,0.22727272727272727,1,Extreme Greed,76,Frequent,Winner
2025-01-31,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,9719.053192,65,192340.11,0,65,0.0,1,Extreme Greed,76,Frequent,Winner
2025-01-31,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,58,99951.94,0,58,0.0,0,Extreme Greed,76,Frequent,Winner
2025-01-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,61,96930.53,0,61,0.0,0,Extreme Greed,76,Infrequent,Winner
2025-01-31,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3143.489896,249,387449.04,142,107,0.570281124497992,1,Extreme Greed,76,Frequent,Winner
